filename	read_id	run_id	channel	mux	start_time	duration	template_start	template_duration	sequence_length_template	mean_qscore_template	barcode	alignment_genome	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_direction	alignment_length	alignment_num_aligned	alignment_num_correct	alignment_num_insertions	alignment_num_deletions	alignment_num_substitutions	alignment_mapq	alignment_strand_coverage	alignment_identity	alignment_accuracy	alignment_bed_hits
PAS98400_pass_37c98976_42c0cd09_1.pod5	22c70021-99a9-491a-be4a-bdc55fca0202	42c0cd09907564fb01020833874d2aa3fd3d952f	2091	3	136.293	3.98775	136.793	3.48775	355	15.3549	unclassified	ENST00000274242.10	25	379	0	352	+	359	347	342	5	7	5	28	0.991549	0.985591	0.952646	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	d8e37564-c725-4c12-94f5-00e0d2cc91f8	42c0cd09907564fb01020833874d2aa3fd3d952f	1856	4	158.614	3.7635	159.239	3.1385	415	15.5548	unclassified	ENST00000505036.5	389	795	0	407	+	411	402	399	5	4	3	0	0.980723	0.992537	0.970803	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	21e1c4a9-6484-43cc-8636-a40bd55c9ed4	42c0cd09907564fb01020833874d2aa3fd3d952f	2896	3	132.631	10.9688	133.156	10.4438	1625	15.2697	unclassified	ENST00000361381.2	0	1378	273	1615	+	1383	1337	1323	5	41	14	60	0.825846	0.989529	0.956616	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	d26f083e-3358-4ca5-a801-05e8790c5057	42c0cd09907564fb01020833874d2aa3fd3d952f	170	4	163.452	2.24125	164.152	1.54125	202	16.2941	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	876e69e5-a058-4e44-9cf4-8d5523aa0e44	42c0cd09907564fb01020833874d2aa3fd3d952f	716	4	157.65	1.908	158.425	1.133	130	12.6739	unclassified	ENST00000352983.7	736	834	5	105	+	102	96	96	4	2	0	0	0.769231	1	0.941176	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	e6c5b549-6045-4715-98bd-64db69181406	42c0cd09907564fb01020833874d2aa3fd3d952f	2719	4	158.136	2.29725	158.686	1.74725	153	10.4894	unclassified	ENST00000397912.3	2017	2155	7	145	+	141	135	131	3	3	4	0	0.901961	0.97037	0.929078	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	7a61b71e-130e-426d-8d09-4631a125567e	42c0cd09907564fb01020833874d2aa3fd3d952f	1212	4	158.626	3.5045	159.138	2.992	395	17.6016	unclassified	ENST00000391839.6	22	409	0	380	+	387	380	379	0	7	1	60	0.962025	0.997368	0.979328	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	d598c0e3-b425-4b36-a996-47838ab57fcf	42c0cd09907564fb01020833874d2aa3fd3d952f	2446	3	131.714	8.62025	132.239	8.09525	1120	14.2137	unclassified	ENST00000309083.8	14	1162	0	1102	+	1159	1091	1071	11	57	20	60	0.983929	0.981668	0.924073	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	aeead836-f051-4ab7-bcfc-5f109f3e87de	42c0cd09907564fb01020833874d2aa3fd3d952f	1635	3	134.143	6.97525	134.693	6.42525	947	18.4021	unclassified	ENST00000302182.8	11	933	1	929	+	931	919	912	9	3	7	60	0.979937	0.992383	0.979592	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	752f95bd-20e0-4f05-bc54-72d559dd4260	42c0cd09907564fb01020833874d2aa3fd3d952f	1312	3	128.843	13.6455	129.331	13.158	1881	17.934	unclassified	ENST00000305943.9	24	1899	0	1874	+	1891	1858	1847	16	17	11	0	0.996279	0.99408	0.976732	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	2cf12321-e282-4ba4-91d4-534360f04ad6	42c0cd09907564fb01020833874d2aa3fd3d952f	638	4	157.771	1.54425	158.284	1.03175	157	16.5026	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	4a210817-f668-402c-945b-569d3fd305a1	42c0cd09907564fb01020833874d2aa3fd3d952f	2092	3	133.477	5.0595	134.027	4.5095	712	12.2412	unclassified	ENST00000361739.1	12	684	0	664	+	687	649	637	15	23	12	60	0.932584	0.98151	0.92722	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	2b5dc846-df18-44fa-837e-8245b5383a79	42c0cd09907564fb01020833874d2aa3fd3d952f	2267	3	131.065	8.14325	131.59	7.61825	1026	19.4954	unclassified	ENST00000296677.5	1842	2861	0	1013	+	1024	1008	1007	5	11	1	60	0.987329	0.999008	0.983398	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	35e4ed7d-615b-4fe4-8170-7567d28ab350	42c0cd09907564fb01020833874d2aa3fd3d952f	2060	3	135.393	4.37325	135.893	3.87325	485	18.6849	unclassified	ENST00000628770.2	5	483	0	476	+	480	474	470	2	4	4	0	0.981443	0.991561	0.979167	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	3c1970eb-7cc2-41d1-b5b9-d6eca561213a	42c0cd09907564fb01020833874d2aa3fd3d952f	852	4	159.082	4.594	159.707	3.969	536	13.6966	unclassified	ENST00000434122.2	77	610	0	528	+	538	523	516	5	10	7	0	0.985075	0.986616	0.959108	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	4d9af968-ae8b-4acc-90b9-5c397a5a57d0	42c0cd09907564fb01020833874d2aa3fd3d952f	1052	3	138.095	2.3875	138.595	1.8875	254	7.01619	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	557e8cbd-1fa3-44f0-90db-a41b511cbe6e	42c0cd09907564fb01020833874d2aa3fd3d952f	385	4	158.015	1.9325	158.565	1.3825	134	12.2556	unclassified	ENST00000614237.1	3327	3436	4	111	+	109	107	107	0	2	0	0	0.798507	1	0.981651	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	0f9322e2-43af-4823-96f4-692ed241845a	42c0cd09907564fb01020833874d2aa3fd3d952f	1061	4	157.965	4.73475	158.278	4.42225	671	10.681	unclassified	ENST00000396651.8	51	736	2	659	+	698	644	621	13	41	23	1	0.979136	0.964286	0.889685	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	a8a11671-38d9-494a-8918-101c86493570	42c0cd09907564fb01020833874d2aa3fd3d952f	1542	4	158.066	1.98925	158.603	1.45175	179	17.0643	unclassified	ENST00000411646.2	314	490	2	178	+	176	176	176	0	0	0	0	0.98324	1	1	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	b3186ab7-2f34-423a-abf0-fa3a0f63eb83	42c0cd09907564fb01020833874d2aa3fd3d952f	2833	3	136.203	4.0055	136.653	3.5555	476	19.603	unclassified	ENST00000527673.2	15	483	0	465	+	468	465	464	0	3	1	0	0.976891	0.997849	0.991453	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	8ab294a6-dae1-4d6e-b215-8ea213bfdd61	42c0cd09907564fb01020833874d2aa3fd3d952f	1187	3	140.878	2.30125	141.365	1.81375	263	14.5265	unclassified	ENST00000552551.5	1876	2126	0	247	+	253	244	238	3	6	6	5	0.939164	0.97541	0.940711	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	ba562141-bcf0-4d56-932b-d3a734ca9860	42c0cd09907564fb01020833874d2aa3fd3d952f	1190	3	133.029	5.48075	133.617	4.89325	752	16.7357	unclassified	ENST00000468812.6	11	750	0	736	+	743	732	727	4	7	5	55	0.978723	0.993169	0.978466	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	5d98dd09-3153-45f9-abd9-16d09a74352d	42c0cd09907564fb01020833874d2aa3fd3d952f	1457	3	130.167	13.7758	130.605	13.3383	1885	14.2188	unclassified	ENST00000373709.8	10	1900	0	1866	+	1919	1837	1819	29	53	18	28	0.98992	0.990201	0.94789	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	d4a6fe90-b1f2-4cb3-8a53-2c35ad25ef15	42c0cd09907564fb01020833874d2aa3fd3d952f	1187	3	143.18	0.2905	143.18	0.2905	37	6.26271	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	0a7aeaee-7b4d-4b68-898b-17a4f2989ba5	42c0cd09907564fb01020833874d2aa3fd3d952f	1504	3	139.533	2.8555	140.046	2.343	353	15.9566	unclassified	ENST00000361227.2	10	346	1	337	+	341	331	328	5	5	3	60	0.951841	0.990937	0.961877	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	0f66b241-fc52-4a6f-8876-159209a8db6f	42c0cd09907564fb01020833874d2aa3fd3d952f	1950	3	131.249	5.39125	131.774	4.86625	772	14.1708	unclassified	ENST00000362079.2	13	784	0	763	+	777	757	748	6	14	9	60	0.988342	0.988111	0.962677	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	29a2976b-d7ef-4d8e-9440-86da4f32082c	42c0cd09907564fb01020833874d2aa3fd3d952f	1394	3	138.629	2.089	139.179	1.539	189	15.1674	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	cd794672-a37d-461f-a354-97f29f560b0e	42c0cd09907564fb01020833874d2aa3fd3d952f	1422	4	157.967	2.088	158.567	1.488	106	14.4432	unclassified	ENST00000367767.5	2624	2715	5	96	+	91	91	91	0	0	0	0	0.858491	1	1	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	bc101d29-9615-48e1-b7fa-f72ac750d6f3	42c0cd09907564fb01020833874d2aa3fd3d952f	2149	4	157.941	2.11375	158.541	1.51375	164	14.6232	unclassified	ENST00000361739.1	561	684	4	127	+	124	122	122	1	1	0	60	0.75	1	0.983871	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	4a1b6746-9229-45c3-a9f0-c390a3f9ba05	42c0cd09907564fb01020833874d2aa3fd3d952f	2251	3	136.175	3.28525	136.738	2.72275	336	14.5177	unclassified	ENST00000651669.1	13	347	0	327	+	334	327	323	0	7	4	59	0.973214	0.987768	0.967066	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	744ffcb7-c266-459d-b2fc-b7e49b2dcccb	42c0cd09907564fb01020833874d2aa3fd3d952f	1021	4	157.753	4.20325	158.228	3.72825	482	14.1101	unclassified	ENST00000643754.2	11	600	0	474	+	594	469	461	5	120	8	20	0.983402	0.982942	0.776094	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	7806fcfd-8b11-431d-9a7f-987d90597250	42c0cd09907564fb01020833874d2aa3fd3d952f	1878	4	157.969	3.92	158.444	3.445	454	17.3014	unclassified	ENST00000234875.9	12	466	0	448	+	454	448	441	0	6	7	58	0.986784	0.984375	0.971366	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	fa2b6460-6906-43a8-8bf9-299eac001cae	42c0cd09907564fb01020833874d2aa3fd3d952f	2326	3	131.899	4.5545	132.387	4.067	506	17.6015	unclassified	ENST00000430157.6	68	572	0	494	+	506	492	487	2	12	5	52	0.976285	0.989837	0.962451	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	6224510f-9663-47ab-b0b3-3164173c79e3	42c0cd09907564fb01020833874d2aa3fd3d952f	2290	3	138.427	3.65875	139.015	3.07125	477	18.1617	unclassified	ENST00000237889.9	29	493	0	461	+	465	460	450	1	4	10	26	0.966457	0.978261	0.967742	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	95437d6a-5135-4e5b-b953-e207a20f7257	42c0cd09907564fb01020833874d2aa3fd3d952f	2844	3	135.912	2.3335	136.487	1.7585	262	12.0521	unclassified	ENST00000361624.2	1222	1472	1	239	+	253	235	231	3	15	4	45	0.908397	0.982979	0.913043	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	f285ce87-9b28-46f2-8bea-c65901d03108	42c0cd09907564fb01020833874d2aa3fd3d952f	1205	3	131.301	6.75	131.901	6.15	957	14.071	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	1ba654f7-dd06-4e51-b3fd-d849c97d47e3	42c0cd09907564fb01020833874d2aa3fd3d952f	1506	3	135.915	6.41975	136.552	5.78225	820	16.4869	unclassified	ENST00000470794.2	2807	3247	3	446	-	448	435	431	8	5	4	0	0.540244	0.990805	0.962054	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	65872606-e0f7-44ed-ad2e-ac95e2bde27d	42c0cd09907564fb01020833874d2aa3fd3d952f	818	4	157.598	2.4575	158.198	1.8575	135	11.2901	unclassified	ENST00000561734.5	2033	2156	0	118	+	123	118	116	0	5	2	0	0.874074	0.983051	0.943089	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	c6381917-17f4-4bcf-bcb8-806f316374fc	42c0cd09907564fb01020833874d2aa3fd3d952f	2040	3	134.601	4.56125	135.138	4.02375	478	18.5592	unclassified	ENST00000617731.2	125	592	0	465	+	470	462	462	3	5	0	0	0.972803	1	0.982979	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	aa8de577-fc62-40dd-9278-717dd2718c6c	42c0cd09907564fb01020833874d2aa3fd3d952f	1327	3	133.607	7.0375	134.007	6.6375	835	18.8526	unclassified	ENST00000631357.2	2818	3552	0	727	+	735	726	724	1	8	2	0	0.870659	0.997245	0.985034	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	7bb90464-a939-4d11-b942-e704c78292da	42c0cd09907564fb01020833874d2aa3fd3d952f	2298	3	133.74	4.5365	134.378	3.899	666	13.4654	unclassified	ENST00000361381.2	731	1378	0	643	+	653	637	631	6	10	6	60	0.965465	0.990581	0.966309	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	ed403126-f339-492f-9a4e-efffec6dff1e	42c0cd09907564fb01020833874d2aa3fd3d952f	1669	3	128.968	9.59775	129.555	9.01025	1172	17.3336	unclassified	ENST00000369014.10	38	1227	0	1169	+	1200	1158	1145	11	31	13	60	0.99744	0.988774	0.954167	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	347c116d-1fba-4543-97bd-35cc6b397d59	42c0cd09907564fb01020833874d2aa3fd3d952f	2287	3	133.693	8.117	134.193	7.617	972	13.8188	unclassified	ENST00000407293.5	140	935	43	954	+	929	777	768	134	18	9	1	0.937243	0.988417	0.826695	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	62c5f144-c86e-47aa-9015-f38ec23b8af2	42c0cd09907564fb01020833874d2aa3fd3d952f	1512	3	131.189	7.60775	131.714	7.08275	1004	16.1208	unclassified	ENST00000000233.10	17	1032	0	996	+	1020	991	988	5	24	3	60	0.992032	0.996973	0.968627	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	a1fbc33b-4b92-4d51-8f57-af99a680b736	42c0cd09907564fb01020833874d2aa3fd3d952f	1412	3	136.492	5.4265	137.042	4.8765	656	14.3926	unclassified	ENST00000680779.1	1780	2084	153	456	-	309	298	274	5	6	24	0	0.46189	0.919463	0.886731	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	d35408a6-97f3-4751-80fe-cca408dfb14b	42c0cd09907564fb01020833874d2aa3fd3d952f	1560	3	134.366	2.82025	134.966	2.22025	177	12.4391	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	2584d1a7-16cc-4ec7-943d-8a03ca357ec4	42c0cd09907564fb01020833874d2aa3fd3d952f	317	4	157.743	1.81475	158.405	1.15225	118	11.6402	unclassified	ENST00000343986.9	249	358	3	112	+	110	108	108	1	1	0	60	0.923729	1	0.981818	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	46177909-793b-4a83-a5ed-8f05f6d39b6c	42c0cd09907564fb01020833874d2aa3fd3d952f	410	4	157.63	1.70375	158.168	1.16625	148	17.0283	unclassified	ENST00000401830.3	780	923	6	148	+	143	142	139	0	1	3	0	0.959459	0.978873	0.972028	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	9734cd2f-e8a8-4cea-833b-27cde447f9ae	42c0cd09907564fb01020833874d2aa3fd3d952f	2283	4	157.852	2.20275	158.339	1.71525	173	16.2764	unclassified	ENST00000595158.5	581	743	2	163	+	163	160	160	1	2	0	0	0.930636	1	0.981595	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	d3441d36-e3d0-42d8-af9f-f47a91e24632	42c0cd09907564fb01020833874d2aa3fd3d952f	1599	3	135.173	3.19825	135.648	2.72325	384	19.2899	unclassified	ENST00000322028.5	15	393	0	375	+	378	375	372	0	3	3	60	0.976562	0.992	0.984127	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	3db7eb07-9d55-4f62-88cd-17297f06abc2	42c0cd09907564fb01020833874d2aa3fd3d952f	1810	4	158.113	1.94225	158.863	1.19225	160	11.4349	unclassified	ENST00000362079.2	640	784	4	142	+	144	138	136	0	6	2	58	0.8625	0.985507	0.944444	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	f08d24b6-2b59-49f1-968e-a5c005587b9d	42c0cd09907564fb01020833874d2aa3fd3d952f	1268	4	158.836	4.68425	159.361	4.15925	548	15.183	unclassified	ENST00000486781.5	88	584	29	530	+	502	495	489	6	1	6	0	0.914234	0.987879	0.974104	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	38e10e48-499e-4441-b4ba-cd35969d56e6	42c0cd09907564fb01020833874d2aa3fd3d952f	2393	3	135.64	7.04125	136.202	6.47875	901	15.8645	unclassified	ENST00000620041.4	80	825	158	892	+	746	733	728	1	12	5	1	0.81465	0.993179	0.975871	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	7a8aa194-155a-47fb-83bb-743f7e0b8872	42c0cd09907564fb01020833874d2aa3fd3d952f	1453	3	129.006	11.6927	129.593	11.1053	1549	18.063	unclassified	ENST00000647358.2	12	1551	0	1538	+	1551	1526	1516	12	13	10	60	0.992899	0.993447	0.977434	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	ae9a210f-cb44-429e-89fd-0597ce0f2f3a	42c0cd09907564fb01020833874d2aa3fd3d952f	139	4	154.407	3.974	154.407	3.974	169	4.80711	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	7cf281f3-d03a-4336-9d23-290be02e019b	42c0cd09907564fb01020833874d2aa3fd3d952f	1834	3	129.367	1.16475	129.942	0.58975	10	7.56044	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	cecdf6e7-81d1-4e49-bae1-8e476cb5940b	42c0cd09907564fb01020833874d2aa3fd3d952f	633	4	158.902	1.18525	159.39	0.69775	77	14.5026	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	a87bb54c-61d5-44a9-9aa8-8309e1951041	42c0cd09907564fb01020833874d2aa3fd3d952f	28	4	158.106	5.569	158.668	5.0065	780	14.8282	unclassified	ENST00000362079.2	12	784	0	759	+	782	749	739	10	23	10	57	0.973077	0.986649	0.945013	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	d054d36f-5e18-478b-b45f-833785e81c5b	42c0cd09907564fb01020833874d2aa3fd3d952f	1105	3	133.554	3.5695	134.104	3.0195	487	15.0754	unclassified	ENST00000647248.2	12	475	0	467	+	473	457	453	10	6	4	36	0.958932	0.991247	0.957717	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	fcc4195d-5152-4525-a964-ffada1268614	42c0cd09907564fb01020833874d2aa3fd3d952f	1338	3	131.451	5.312	132.026	4.737	603	14.5934	unclassified	ENST00000222247.10	20	626	0	595	+	612	589	584	6	17	5	55	0.986733	0.991511	0.954248	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	16e9e886-9123-41f9-aec7-2e6cbf7474dd	42c0cd09907564fb01020833874d2aa3fd3d952f	2406	3	129.579	6.82775	130.179	6.22775	828	15.5944	unclassified	ENST00000367846.8	12	838	0	822	+	834	814	803	8	12	11	60	0.992754	0.986486	0.96283	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	4f4fa9fc-26c7-4c73-8727-01cf0acc7049	42c0cd09907564fb01020833874d2aa3fd3d952f	1834	3	130.532	5.8735	131.194	5.211	592	16.1507	unclassified	ENST00000673139.1	4395	4972	13	579	+	578	565	560	1	12	5	0	0.956081	0.99115	0.968858	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	1aae43be-b80b-4096-8253-b95f5a99d6ed	42c0cd09907564fb01020833874d2aa3fd3d952f	1175	3	140.187	2.92525	140.712	2.40025	322	15.2534	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	b0a224ed-b800-4c89-9b3a-dd48cb7ee920	42c0cd09907564fb01020833874d2aa3fd3d952f	2391	4	157.835	1.32675	158.423	0.73925	125	10.7925	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	ebfebe0d-d1a4-4ff6-ae69-50c1262a192e	42c0cd09907564fb01020833874d2aa3fd3d952f	170	4	159.92	2.20325	160.583	1.54075	169	17.8584	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	32cd4030-ec72-430f-8fa9-3525a2792504	42c0cd09907564fb01020833874d2aa3fd3d952f	1800	4	157.631	1.927	158.156	1.402	149	14.2208	unclassified	ENST00000464553.2	581	721	1	138	+	140	137	137	0	3	0	0	0.919463	1	0.978571	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	769b9dbd-09fe-419d-9b27-f00330c4a93d	42c0cd09907564fb01020833874d2aa3fd3d952f	2625	3	137.252	4.05475	137.714	3.59225	466	11.4781	unclassified	ENST00000372969.8	11	495	0	452	+	493	443	432	9	41	11	23	0.969957	0.975169	0.876268	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	d0b4cf5d-b01f-40ac-9426-5da1e7fb2ce9	42c0cd09907564fb01020833874d2aa3fd3d952f	2681	3	134.918	6.11325	135.443	5.58825	843	17.2606	unclassified	ENST00000361899.2	0	681	152	829	+	686	672	665	5	9	7	60	0.803084	0.989583	0.969388	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	0cdec913-8599-403b-83c5-b66682bb4ff3	42c0cd09907564fb01020833874d2aa3fd3d952f	1055	3	131.396	9.085	131.921	8.56	1204	10.7898	unclassified	ENST00000341423.10	88	1260	25	1130	+	1179	1098	1065	7	74	33	27	0.917774	0.969945	0.903308	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	1227b14d-5085-4a04-bd66-a00264f7b0d4	42c0cd09907564fb01020833874d2aa3fd3d952f	1428	3	131.728	5.691	132.316	5.1035	591	19.951	unclassified	ENST00000301587.9	20	609	0	585	+	591	583	582	2	6	1	60	0.989848	0.998285	0.984772	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	c7b714dd-de24-4a41-97a8-9e187f284495	42c0cd09907564fb01020833874d2aa3fd3d952f	1284	3	125.958	13.728	129.083	10.603	1454	16.893	unclassified	ENST00000322142.13	22	1464	0	1438	+	1447	1433	1423	5	9	10	23	0.988996	0.993022	0.983414	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	84085a64-9651-401d-9f36-fac8716ab647	42c0cd09907564fb01020833874d2aa3fd3d952f	1259	3	137.811	4.1805	138.374	3.618	515	16.9887	unclassified	ENST00000260379.11	13	515	0	500	+	502	500	497	0	2	3	54	0.970874	0.994	0.99004	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	1859b4d5-6e3c-418f-85e6-098b9a31bcf7	42c0cd09907564fb01020833874d2aa3fd3d952f	2297	4	159.016	2.43575	159.428	2.02325	304	11.245	unclassified	ENST00000361739.1	428	684	3	260	+	263	250	237	7	6	13	60	0.845395	0.948	0.901141	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	3131387a-7c15-43cd-8f7f-820ce7ec5771	42c0cd09907564fb01020833874d2aa3fd3d952f	1795	3	133.044	8.21025	133.507	7.74775	1149	17.5133	unclassified	ENST00000396394.7	60	1190	0	1134	+	1140	1124	1119	10	6	5	48	0.986945	0.995552	0.981579	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	e13fe8db-705f-4c84-beca-2b4e010ab514	42c0cd09907564fb01020833874d2aa3fd3d952f	2063	3	126.303	13.4733	128.678	11.0983	1674	15.2235	unclassified	ENST00000423828.5	1588	3254	4	1672	+	1685	1649	1626	19	17	23	0	0.996416	0.986052	0.964985	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	aea2832e-418d-4163-9287-248c88554c21	42c0cd09907564fb01020833874d2aa3fd3d952f	1869	3	131.189	12.1687	131.689	11.6687	1750	17.002	unclassified	ENST00000316292.13	959	2676	20	1737	+	1727	1707	1696	10	10	11	1	0.981143	0.993556	0.98205	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	58548b84-94fb-4740-9d80-80fc6a6d2754	42c0cd09907564fb01020833874d2aa3fd3d952f	776	4	158.546	2.62725	159.046	2.12725	368	13.422	unclassified	ENST00000361227.2	10	345	2	347	+	346	334	328	11	1	6	60	0.9375	0.982036	0.947977	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	68294c90-38f4-4080-ade1-4ea714faca49	42c0cd09907564fb01020833874d2aa3fd3d952f	1603	3	132.45	4.27125	132.95	3.77125	514	17.4694	unclassified	ENST00000598742.6	9	512	0	506	+	506	503	503	3	0	0	42	0.984436	1	0.994071	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	04e54599-e08a-4481-bc21-abadf45a3c23	42c0cd09907564fb01020833874d2aa3fd3d952f	2463	4	158.051	2.00425	158.539	1.51675	211	16.0378	unclassified	ENST00000562879.5	377	563	3	187	+	186	184	184	0	2	0	0	0.872038	1	0.989247	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	a80180fe-e5ee-45ce-8b61-286765192eb9	42c0cd09907564fb01020833874d2aa3fd3d952f	2404	4	159.43	3.995	159.993	3.4325	390	17.3971	unclassified	ENST00000600659.3	17	386	0	370	+	375	364	360	6	5	4	60	0.948718	0.989011	0.96	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	d828ec75-5768-4818-aa74-67b0ba8a2d27	42c0cd09907564fb01020833874d2aa3fd3d952f	1692	3	132.056	6.44225	132.619	5.87975	857	17.3011	unclassified	ENST00000223324.3	10	859	0	843	+	854	838	830	5	11	8	60	0.983664	0.990453	0.971897	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	1596a5bf-5d9b-4b1c-8e33-f274048db7a7	42c0cd09907564fb01020833874d2aa3fd3d952f	2553	3	135.376	8.35075	135.913	7.81325	1144	17.1437	unclassified	ENST00000228306.8	115	1257	0	1136	+	1147	1131	1126	5	11	5	1	0.993007	0.995579	0.981691	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	7596e6d5-1871-4628-8c3c-55c536672d62	42c0cd09907564fb01020833874d2aa3fd3d952f	1447	3	138.23	3.90125	138.805	3.32625	422	14.7302	unclassified	ENST00000586895.6	4	407	0	407	+	411	399	395	8	4	4	47	0.964455	0.989975	0.961071	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	1c30a03e-b6ff-43c6-b9fe-02cce7911823	42c0cd09907564fb01020833874d2aa3fd3d952f	1314	4	157.81	1.74775	158.335	1.22275	100	11.8633	unclassified	ENST00000361575.4	297	390	3	96	+	93	93	89	0	0	4	0	0.93	0.956989	0.956989	0
