filename	read_id	run_id	channel	mux	start_time	duration	template_start	template_duration	sequence_length_template	mean_qscore_template	barcode	alignment_genome	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_direction	alignment_length	alignment_num_aligned	alignment_num_correct	alignment_num_insertions	alignment_num_deletions	alignment_num_substitutions	alignment_mapq	alignment_strand_coverage	alignment_identity	alignment_accuracy	alignment_bed_hits
PAS98818_pass_a8213d2d_55b97e52_1.pod5	c4e5318e-7130-4270-b285-cb05b0941811	55b97e52b6457c7296c12413c436f78dae40ad1f	2796	2	104.693	3.689	105.38	3.0015	351	16.7829	unclassified	ENST00000343986.9	12	358	0	345	+	349	342	341	3	4	1	60	0.982906	0.997076	0.977077	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	305cc4a8-23bb-4497-8837-610a750bf9cf	55b97e52b6457c7296c12413c436f78dae40ad1f	2718	2	102.581	4.6775	103.331	3.9275	455	19.4135	unclassified	ENST00000233143.6	12	461	0	440	+	449	440	438	0	9	2	60	0.967033	0.995455	0.975501	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	42bd21b8-466c-43d5-b558-db4a79e74c77	55b97e52b6457c7296c12413c436f78dae40ad1f	2776	2	102.829	2.3035	103.379	1.7535	199	17.2824	unclassified	ENST00000677357.1	1157	1343	1	188	+	187	186	185	1	0	1	0	0.939699	0.994624	0.989305	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	b2356773-3bfb-4910-b6ea-091b496e2df5	55b97e52b6457c7296c12413c436f78dae40ad1f	2711	2	103.893	3.4795	104.481	2.892	443	17.8152	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	e6b7a81f-1c9b-4e78-9d9d-3546d643537b	55b97e52b6457c7296c12413c436f78dae40ad1f	2771	2	99.095	5.813	99.8575	5.0505	595	14.1672	unclassified	ENST00000473427.1	22	612	0	581	+	593	578	574	3	12	4	53	0.976471	0.99308	0.96796	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	d4b75898-579e-410f-b731-708eedafb80d	55b97e52b6457c7296c12413c436f78dae40ad1f	259	2	95.913	15.6005	99.6255	11.888	1442	16.4996	unclassified	ENST00000359957.8	3	1424	4	1424	+	1429	1412	1400	8	9	12	11	0.984743	0.991501	0.979706	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	736326fe-f268-4fdc-853c-aab8888005bf	55b97e52b6457c7296c12413c436f78dae40ad1f	2620	2	101.638	4.5065	102.313	3.8315	377	16.369	unclassified	ENST00000600659.3	19	386	1	373	+	373	366	356	6	1	10	60	0.986737	0.972678	0.954424	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	e7bbd3ed-4230-435a-8bc5-226f808664dd	55b97e52b6457c7296c12413c436f78dae40ad1f	2683	2	96.979	7.6825	99.179	5.4825	711	14.7448	unclassified	ENST00000361739.1	11	684	0	661	+	675	659	652	2	14	7	60	0.929677	0.989378	0.965926	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	ce4f870f-1e26-493e-b880-2e3eecfe8f1d	55b97e52b6457c7296c12413c436f78dae40ad1f	2632	2	103.318	2.867	103.855	2.3295	293	19.3304	unclassified	ENST00000274065.9	587	866	2	280	+	279	278	278	0	1	0	6	0.948805	1	0.996416	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	a37e783e-8252-4167-b023-d4847fc66895	55b97e52b6457c7296c12413c436f78dae40ad1f	2866	2	101.081	4.916	101.781	4.216	484	18.8213	unclassified	ENST00000344063.7	22	497	3	480	+	478	474	471	3	1	3	2	0.985537	0.993671	0.985356	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	6b831fd5-dda2-4449-a256-58b38e9c5aef	55b97e52b6457c7296c12413c436f78dae40ad1f	2717	2	99.186	5.68075	99.7235	5.14325	632	17.5962	unclassified	ENST00000248451.7	143	758	0	612	+	615	612	609	0	3	3	60	0.968354	0.995098	0.990244	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	fb33d68c-4bfa-4a26-9db2-df18e438a608	55b97e52b6457c7296c12413c436f78dae40ad1f	2016	1	80.697	4.72825	81.2345	4.19075	526	18.1603	unclassified	ENST00000311521.8	229	711	35	515	+	483	479	478	1	3	1	0	0.912548	0.997912	0.989648	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	31b53758-4445-43cd-92c1-3e6f3fa90db9	55b97e52b6457c7296c12413c436f78dae40ad1f	2634	2	99.016	9.07625	100.129	7.96375	932	14.2006	unclassified	ENST00000343262.9	12	942	0	917	+	949	898	891	19	32	7	52	0.983906	0.992205	0.938883	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	77f3e860-5ea0-4ea3-856d-fbbb21e12f26	55b97e52b6457c7296c12413c436f78dae40ad1f	1972	1	80.459	3.7825	80.9965	3.245	445	13.0718	unclassified	ENST00000361381.2	853	1291	1	426	+	439	424	417	1	14	7	60	0.955056	0.983491	0.949886	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	07b89fd5-0ddc-4ffe-99e7-2bf2fb5f96ed	55b97e52b6457c7296c12413c436f78dae40ad1f	2831	2	100.707	6.01225	101.295	5.42475	788	14.7871	unclassified	ENST00000362079.2	12	784	0	772	+	780	764	757	8	8	7	60	0.979695	0.990838	0.970513	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	5403078d-0c62-44a4-9cfb-b4195c45ae5b	55b97e52b6457c7296c12413c436f78dae40ad1f	270	2	102.178	6.268	102.691	5.7555	795	16.1315	unclassified	ENST00000439822.6	3381	4168	0	792	+	801	778	769	14	9	9	0	0.996226	0.988432	0.96005	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	200be955-7426-4c7d-979f-d5d02fa276b0	55b97e52b6457c7296c12413c436f78dae40ad1f	2865	2	99.091	5.32325	99.7285	4.68575	506	14.8741	unclassified	ENST00000335514.10	12	503	1	495	+	497	488	486	6	3	2	0	0.976285	0.995902	0.977867	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	a9debecc-6071-4da3-8da5-3ad55e91921f	55b97e52b6457c7296c12413c436f78dae40ad1f	2014	1	74.172	10.9905	74.722	10.4405	1276	14.2325	unclassified	ENST00000678868.1	277	1466	86	1269	+	1203	1169	1154	14	20	15	1	0.927116	0.987168	0.959269	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	994bacf7-89a6-446f-b629-f2962e6b192a	55b97e52b6457c7296c12413c436f78dae40ad1f	2709	1	78.76	5.112	79.3225	4.5495	545	16.8399	unclassified	ENST00000454021.6	78	610	0	524	+	533	523	517	1	9	6	0	0.961468	0.988528	0.969981	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	4887d5f8-cb76-4e15-adff-e88f992c9741	55b97e52b6457c7296c12413c436f78dae40ad1f	2855	2	100.063	4.07825	100.626	3.51575	393	17.6252	unclassified	ENST00000321153.9	9	380	0	367	+	377	361	359	6	10	2	60	0.933842	0.99446	0.952255	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	3e236176-987f-40f4-ba3d-c36e18609ef5	55b97e52b6457c7296c12413c436f78dae40ad1f	587	2	99.332	3.5825	99.982	2.9325	364	16.0782	unclassified	ENST00000536684.3	751	1115	0	358	+	364	358	329	0	6	29	60	0.983516	0.918994	0.903846	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	7749a60a-e99c-4610-a9de-3aac0620e30f	55b97e52b6457c7296c12413c436f78dae40ad1f	453	2	99.398	9.29775	99.973	8.72275	1100	18.0585	unclassified	ENST00000369014.10	197	1214	66	1084	+	1025	1010	998	8	7	12	60	0.925455	0.988119	0.973659	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	770cef08-b6e8-4259-b101-ec040c79b258	55b97e52b6457c7296c12413c436f78dae40ad1f	586	2	101.826	5.35425	102.414	4.76675	651	17.4267	unclassified	ENST00000677021.1	67	698	0	628	+	635	624	618	4	7	6	17	0.96467	0.990385	0.973228	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	6d0e5c86-de82-4c0a-9ff3-315ab1e97b60	55b97e52b6457c7296c12413c436f78dae40ad1f	2624	1	70.161	11.7455	70.711	11.1955	1531	16.8828	unclassified	ENST00000298510.4	19	1553	0	1506	+	1546	1494	1473	12	40	21	60	0.983671	0.985944	0.952781	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	c6ddc5ca-a13d-4193-b553-c47984553f14	55b97e52b6457c7296c12413c436f78dae40ad1f	118	2	99.333	2.275	100.02	1.5875	203	10.5898	unclassified	ENST00000452922.5	1151	1313	15	173	+	162	158	153	0	4	5	1	0.778325	0.968354	0.944444	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	941d8dee-d142-4f15-9c18-fcb126bacc28	55b97e52b6457c7296c12413c436f78dae40ad1f	2729	1	71.457	12.3302	72.132	11.6552	1537	16.8314	unclassified	ENST00000356978.9	13	1545	0	1526	+	1544	1514	1503	12	18	11	60	0.992843	0.992734	0.973446	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	9c163a07-67ed-473e-9449-6e85cbf9981f	55b97e52b6457c7296c12413c436f78dae40ad1f	1965	1	73.381	10.0708	73.956	9.49575	1385	14.6679	unclassified	ENST00000536684.3	12	1293	0	1224	+	1290	1215	1136	9	66	79	60	0.883754	0.934979	0.88062	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	816853c2-221e-4aaf-8c7c-a2d668dfed73	55b97e52b6457c7296c12413c436f78dae40ad1f	2601	1	70.136	11.1765	71.011	10.3015	1410	15.4802	unclassified	ENST00000307961.11	21	1428	0	1389	+	1419	1377	1359	12	30	18	15	0.985106	0.986928	0.957717	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	b191357b-dee0-463e-b16d-7980d1cb7852	55b97e52b6457c7296c12413c436f78dae40ad1f	1977	1	73.161	11.9132	73.811	11.2633	1484	17.8636	unclassified	ENST00000474765.1	45	1503	101	1422	+	1460	1319	1309	2	139	10	1	0.890162	0.992419	0.896575	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	8d60e880-afe4-49bb-ad06-72819e7e25ed	55b97e52b6457c7296c12413c436f78dae40ad1f	2585	1	77.891	4.7165	79.7035	2.904	296	17.1857	unclassified	ENST00000556230.2	401	675	0	276	+	278	272	272	4	2	0	0	0.932432	1	0.978417	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	9906dd5b-53ee-45c3-b583-fb596114237d	55b97e52b6457c7296c12413c436f78dae40ad1f	2638	2	98.999	5.8705	99.8115	5.058	712	14.3663	unclassified	ENST00000361739.1	12	684	0	664	+	678	658	653	6	14	5	60	0.932584	0.992401	0.963127	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	d954401d-139f-4687-a924-955536b51f3b	55b97e52b6457c7296c12413c436f78dae40ad1f	53	2	99.09	4.33325	99.7525	3.67075	489	14.7984	unclassified	ENST00000253788.12	36	505	0	478	+	480	467	464	11	2	3	36	0.977505	0.993576	0.966667	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	aa88b8e2-7a18-49e9-84a2-caba8cc03810	55b97e52b6457c7296c12413c436f78dae40ad1f	2589	1	70.056	12.2653	70.7685	11.5527	1581	13.4766	unclassified	ENST00000361624.2	14	1542	3	1505	+	1540	1490	1469	12	38	21	60	0.950032	0.985906	0.953896	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	23f15cca-db20-4d13-a83e-2dd4fe4bf58b	55b97e52b6457c7296c12413c436f78dae40ad1f	442	2	95.913	3.9425	95.913	3.9425	196	4.22043	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	45a4b3a2-11ce-4f6d-b1a3-e6549f0f9926	55b97e52b6457c7296c12413c436f78dae40ad1f	409	2	103.093	6.404	103.618	5.879	728	17.0788	unclassified	ENST00000322203.7	15	717	0	695	+	705	692	689	3	10	3	33	0.95467	0.995665	0.977305	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	bf5c57ef-35e9-4ebc-bc6e-f0b6b07aec0d	55b97e52b6457c7296c12413c436f78dae40ad1f	427	2	100.571	9.0635	100.983	8.651	1124	16.4694	unclassified	ENST00000530705.6	16	1146	0	1112	+	1135	1107	1098	5	23	9	34	0.989324	0.99187	0.967401	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	0329227d-56a3-47a8-ba96-6c83a4f413e6	55b97e52b6457c7296c12413c436f78dae40ad1f	2566	1	75.41	5.795	76.11	5.095	734	15.5851	unclassified	ENST00000614438.1	0	563	160	715	+	566	552	544	3	11	8	0	0.756131	0.985507	0.961131	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	d4555186-e5bf-4079-a67f-59265897c2cf	55b97e52b6457c7296c12413c436f78dae40ad1f	2617	2	99.648	6.71125	100.248	6.11125	851	16.6739	unclassified	ENST00000287387.7	13	865	0	841	+	854	839	835	2	13	4	60	0.988249	0.995232	0.977752	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	43172d82-870c-46bf-ac04-12a7c2d32906	55b97e52b6457c7296c12413c436f78dae40ad1f	2141	1	78.191	6.82325	78.9285	6.08575	645	17.5851	unclassified	ENST00000549920.6	14	643	0	632	+	633	628	625	4	1	3	28	0.979845	0.995223	0.987362	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	c079eefc-a41f-46d9-acd8-b5827c4ce8ba	55b97e52b6457c7296c12413c436f78dae40ad1f	411	2	99.809	9.2175	100.321	8.705	1181	17.3434	unclassified	ENST00000507606.3	45	1211	0	1168	+	1175	1159	1149	9	7	10	60	0.988992	0.991372	0.977872	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	3b40cc74-7216-43cc-9a81-13043fa744b5	55b97e52b6457c7296c12413c436f78dae40ad1f	385	2	102.099	7.732	102.836	6.9945	676	13.1238	unclassified	ENST00000512737.6	15	690	0	666	+	678	663	651	3	12	12	47	0.985207	0.9819	0.960177	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	57e309e3-0039-4c24-86d0-8b3a07e8dd5a	55b97e52b6457c7296c12413c436f78dae40ad1f	2570	2	100.669	4.56175	101.369	3.86175	515	18.2458	unclassified	ENST00000529639.6	4	502	14	508	+	501	491	487	3	7	4	60	0.959223	0.991853	0.972056	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	538bb54d-6fbc-4fed-a908-83ea2f822e0f	55b97e52b6457c7296c12413c436f78dae40ad1f	388	2	101.948	3.21975	102.485	2.68225	343	14.2552	unclassified	ENST00000552361.1	290	623	0	329	+	333	329	323	0	4	6	0	0.959184	0.981763	0.96997	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	015e47a7-9064-4336-b709-b3d242c5ba26	55b97e52b6457c7296c12413c436f78dae40ad1f	335	2	102.275	5.33575	102.825	4.78575	671	19.2014	unclassified	ENST00000600213.3	16	654	2	641	+	642	635	603	4	3	32	60	0.95231	0.949606	0.939252	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	45861fb6-1bec-4961-bb17-4ba8972d7d4b	55b97e52b6457c7296c12413c436f78dae40ad1f	2457	2	103.393	2.90075	103.905	2.38825	274	15.3817	unclassified	ENST00000361624.2	7	274	1	260	+	268	258	255	1	9	3	13	0.945255	0.988372	0.951493	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	0f19412f-5811-433d-b6b9-f0294b5ae7e7	55b97e52b6457c7296c12413c436f78dae40ad1f	2150	1	80.155	5.24075	80.8175	4.57825	512	14.3452	unclassified	ENST00000249786.9	4	507	0	501	+	513	491	485	10	12	6	0	0.978516	0.98778	0.945419	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	e1b76fa2-1375-4260-876d-2d758d991a9b	55b97e52b6457c7296c12413c436f78dae40ad1f	1978	1	77.095	8.11025	77.6325	7.57275	919	14.8806	unclassified	ENST00000343262.9	25	942	2	907	+	923	899	892	6	18	7	53	0.984766	0.992214	0.966414	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	bf77fe92-ca86-43e6-954d-9fa73eef8d99	55b97e52b6457c7296c12413c436f78dae40ad1f	2542	1	70.369	13.5162	71.5815	12.3038	1499	16.977	unclassified	ENST00000340913.11	37	1534	0	1484	+	1503	1478	1471	6	19	7	20	0.989993	0.995264	0.978709	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	9fd1ed10-5b09-4448-ad3f-1cccad25bb6b	55b97e52b6457c7296c12413c436f78dae40ad1f	120	2	99.377	2.33425	99.952	1.75925	235	14.4116	unclassified	ENST00000361624.2	1381	1542	3	150	+	162	146	144	1	15	2	0	0.625532	0.986301	0.888889	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	42ffd197-2b1d-49f5-a270-79e4f8b8ed75	55b97e52b6457c7296c12413c436f78dae40ad1f	2962	2	104.107	4.62175	104.732	3.99675	465	19.2778	unclassified	ENST00000233143.6	12	461	0	448	+	452	445	445	3	4	0	60	0.963441	1	0.984513	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	ffd9a8b4-18cf-4dd7-878c-f824148adb27	55b97e52b6457c7296c12413c436f78dae40ad1f	356	2	99.056	4.163	99.756	3.463	427	15.58	unclassified	ENST00000348462.6	33	452	1	419	+	423	414	410	4	5	4	25	0.978923	0.990338	0.969267	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	9dbfcafb-4abc-403a-a2bf-20786dc12453	55b97e52b6457c7296c12413c436f78dae40ad1f	310	2	104.52	4.4475	105.108	3.86	498	17.8869	unclassified	ENST00000527673.2	16	483	1	472	+	471	467	461	4	0	6	0	0.945783	0.987152	0.978769	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	a60b3060-53c0-4b29-9323-da6ed879a4d3	55b97e52b6457c7296c12413c436f78dae40ad1f	2550	1	77.538	4.8225	78.1505	4.21	504	18.4392	unclassified	ENST00000396957.5	187	646	28	486	+	464	453	451	5	6	2	1	0.90873	0.995585	0.971983	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	368afeb3-59b5-4133-a563-2476060d2fd8	55b97e52b6457c7296c12413c436f78dae40ad1f	2084	1	75.978	8.60675	76.8405	7.74425	904	14.0869	unclassified	ENST00000370902.8	12	912	0	893	+	909	884	873	9	16	11	60	0.987832	0.987557	0.960396	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	dc423654-5314-454b-8562-39221b2b2bbe	55b97e52b6457c7296c12413c436f78dae40ad1f	4	2	99.673	2.515	100.336	1.8525	183	11.7814	unclassified	ENST00000222247.10	471	631	10	163	+	163	150	148	3	10	2	1	0.836066	0.986667	0.907975	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	727f42b0-8d77-4212-a5fa-89eb320f93a0	55b97e52b6457c7296c12413c436f78dae40ad1f	385	2	100.571	1.4555	101.034	0.993	127	10.9874	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	f824c888-ac60-406d-9368-371a40518bd3	55b97e52b6457c7296c12413c436f78dae40ad1f	446	2	99.704	5.37675	100.317	4.76425	437	19.3902	unclassified	ENST00000647248.2	16	435	0	416	+	420	415	413	1	4	2	4	0.951945	0.995181	0.983333	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	f0bbbc46-44aa-451e-8f51-c51f8d86408e	55b97e52b6457c7296c12413c436f78dae40ad1f	2107	1	78.834	4.21125	79.4715	3.57375	507	18.8176	unclassified	ENST00000230050.4	12	503	0	491	+	493	489	488	2	2	1	60	0.968442	0.997955	0.989858	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	4f6a3c92-2a28-4f4f-a22e-6dfa5b84d684	55b97e52b6457c7296c12413c436f78dae40ad1f	442	2	99.971	4.256	100.509	3.7185	468	20.0603	unclassified	ENST00000237889.9	28	493	0	455	+	465	455	452	0	10	3	24	0.972222	0.993407	0.972043	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	d539f40b-3ba3-4e36-a4d3-c58323044b82	55b97e52b6457c7296c12413c436f78dae40ad1f	389	2	102.168	6.05225	102.818	5.40225	701	17.2705	unclassified	ENST00000264218.7	130	816	0	684	+	693	677	676	7	9	1	45	0.975749	0.998523	0.975469	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	7f259373-227b-4aa7-8917-40f0c6f98db1	55b97e52b6457c7296c12413c436f78dae40ad1f	2575	2	100.026	8.84125	100.726	8.14125	878	16.0838	unclassified	ENST00000674079.1	4340	5207	0	874	+	881	860	854	14	7	6	0	0.995444	0.993023	0.969353	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	5ddfce83-3878-4596-b68f-8f5e83e75b9f	55b97e52b6457c7296c12413c436f78dae40ad1f	262	2	100.022	7.993	100.547	7.468	1027	15.8078	unclassified	ENST00000361899.2	0	681	134	821	+	692	676	674	11	5	2	51	0.668939	0.997041	0.973988	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	5154b9e9-6552-47d9-8dc0-0dc4771f4efe	55b97e52b6457c7296c12413c436f78dae40ad1f	580	2	102.75	4.91675	103.3	4.36675	528	15.9716	unclassified	ENST00000381359.5	863	1383	0	520	+	526	514	510	6	6	4	10	0.984848	0.992218	0.969582	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	3e0bed9f-511b-484c-ac82-526e2955b594	55b97e52b6457c7296c12413c436f78dae40ad1f	2563	2	103.073	6.99425	103.71	6.35675	919	16.9732	unclassified	ENST00000266970.9	1339	2233	0	888	+	902	880	879	8	14	1	60	0.966268	0.998864	0.974501	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	351a7440-46c9-4317-bd97-e6c192222291	55b97e52b6457c7296c12413c436f78dae40ad1f	2126	1	71.823	12.176	72.4105	11.5885	1425	15.4416	unclassified	ENST00000381401.11	12	1451	0	1410	+	1445	1404	1396	6	35	8	60	0.989474	0.994302	0.96609	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	3710fa89-ca30-4385-b480-c42b050bf77d	55b97e52b6457c7296c12413c436f78dae40ad1f	2923	1	77.838	4.921	78.4255	4.3335	559	13.847	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	be20baaa-26b1-4ae7-b25b-2bf9210493e8	55b97e52b6457c7296c12413c436f78dae40ad1f	2545	2	99.37	2.27375	99.92	1.72375	197	12.1703	unclassified	ENST00000452922.5	1123	1318	3	191	+	197	186	180	2	9	6	28	0.954315	0.967742	0.913706	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	8c3a47b5-00ac-4250-b229-25587b75a056	55b97e52b6457c7296c12413c436f78dae40ad1f	179	2	103.484	4.50575	104.134	3.85575	449	18.6426	unclassified	ENST00000321153.9	12	460	0	437	+	448	437	434	0	11	3	60	0.973274	0.993135	0.96875	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	f80c19c1-2b93-491f-8152-a15a98f059ae	55b97e52b6457c7296c12413c436f78dae40ad1f	420	2	98.996	1.68775	99.596	1.08775	160	11.897	unclassified	ENST00000523483.5	3447	3575	3	127	+	128	124	121	0	4	3	0	0.775	0.975806	0.945312	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	872f6e79-61a4-41cb-8482-ad85c1c1a304	55b97e52b6457c7296c12413c436f78dae40ad1f	2117	1	78.032	4.81325	78.557	4.28825	541	17.4847	unclassified	ENST00000314138.11	3	509	6	508	+	507	501	500	1	5	1	35	0.927911	0.998004	0.986193	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	1dfde631-30f4-4f28-9ebd-449289357787	55b97e52b6457c7296c12413c436f78dae40ad1f	2105	1	80.952	4.4375	81.6145	3.775	549	17.734	unclassified	ENST00000376263.8	2162	2707	0	537	+	548	534	529	3	11	5	0	0.978142	0.990637	0.965328	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	9aac3d12-c4d7-48ae-af25-35ef51399f42	55b97e52b6457c7296c12413c436f78dae40ad1f	350	2	100.476	6.57975	101.038	6.01725	699	13.3136	unclassified	ENST00000307839.10	30	718	0	682	+	693	677	667	5	11	10	4	0.97568	0.985229	0.962482	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	330efe87-41f1-48b5-8adb-dc1088528cf7	55b97e52b6457c7296c12413c436f78dae40ad1f	355	2	95.913	11.601	99.038	8.476	763	14.8225	unclassified	ENST00000344746.8	128	852	5	717	+	727	709	699	3	15	10	0	0.933159	0.985896	0.961486	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	ef40351d-d123-4f62-9432-62ad5057d416	55b97e52b6457c7296c12413c436f78dae40ad1f	2699	2	105.524	2.9945	106.111	2.407	359	14.8028	unclassified	ENST00000361227.2	10	345	2	335	+	340	328	327	5	7	1	60	0.927577	0.996951	0.961765	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	aba6481c-c37a-4c86-be8c-8ae75c157183	55b97e52b6457c7296c12413c436f78dae40ad1f	208	2	100.571	1.803	101.096	1.278	162	14.5347	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	b1a11bfe-8085-4de9-a1af-2342eff4fd86	55b97e52b6457c7296c12413c436f78dae40ad1f	365	2	100.339	4.7065	100.952	4.094	463	18.9542	unclassified	ENST00000496817.5	200	673	0	455	+	477	451	450	4	22	1	1	0.982721	0.997783	0.943396	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	3bf8d82e-1346-40ac-8300-7629930ab22b	55b97e52b6457c7296c12413c436f78dae40ad1f	519	2	100.649	4.72025	101.262	4.10775	489	15.6223	unclassified	ENST00000314133.4	8	494	0	484	+	491	479	473	5	7	6	60	0.989775	0.987474	0.96334	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	5ec7c91f-cc21-44d0-910e-019aaeecd3d0	55b97e52b6457c7296c12413c436f78dae40ad1f	39	2	104.314	4.11075	104.751	3.67325	516	14.2679	unclassified	ENST00000260379.11	21	512	3	493	+	493	488	483	2	3	5	60	0.949612	0.989754	0.979716	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	94e82e3b-1017-46e5-931c-dd90e2188faa	55b97e52b6457c7296c12413c436f78dae40ad1f	423	2	99.949	4.5215	100.549	3.9215	384	19.3696	unclassified	ENST00000311111.11	6	370	0	369	+	369	364	364	5	0	0	60	0.960938	1	0.98645	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	0fa96882-0fe8-44e8-8440-93188d9a6b0d	55b97e52b6457c7296c12413c436f78dae40ad1f	2052	1	79.61	3.80975	80.16	3.25975	377	20.435	unclassified	ENST00000600659.3	16	386	0	369	+	370	369	368	0	1	1	60	0.97878	0.99729	0.994595	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	a19e7e5c-7705-485a-8f40-fcab72c1baf1	55b97e52b6457c7296c12413c436f78dae40ad1f	189	2	99.579	5.4205	100.067	4.933	527	14.9167	unclassified	ENST00000407193.7	10	543	0	521	+	536	518	513	3	15	5	59	0.988615	0.990348	0.95709	0
PAS98818_pass_a8213d2d_55b97e52_1.pod5	18a831ac-9d9d-42ec-a57f-9e8d830e3d3a	55b97e52b6457c7296c12413c436f78dae40ad1f	2934	1	76.337	5.42075	76.962	4.79575	485	18.1381	unclassified	ENST00000342669.8	30	515	0	480	+	485	480	480	0	5	0	15	0.989691	1	0.989691	0
